text1,text2,joins
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,a celticslakers rematch sounds better dont you think lol,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,you can ride one you can catch one but its not summer til you pop open one,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,My sources say no,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,I am sooo tired,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Hey you change your twitter account and you didnt even tell me,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,lucky kidi so wanna see loserville pity im in oz,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,fell asleep waiting for my ride,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Sick With a flu like thing,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Happy Star Wars day everyone and Enjoy the holiday UK,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,i miss you bby wish you were going tomorrow to make me do good,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,SWEEEEET San Fran is awesome Love it there,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Mounce yes and it lasts way past my bedtime,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Hi how are you doing just joined twitter,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,eating ice cream and then getting ready for graduation,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Happy Mothers day to all you Mums out there,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,hemp cloth is marvelous but unfortunately no,False
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,Gonna read a story bout adam lambert online then bed Nighty night,True
Thats it its the end Tears for Fears vs Eric Prydz DJ Hero httpbitly2Hpbg4,We saw that in none 3D the baddies the best,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,also bored at school its my third freelesson freistunde,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,hm Both of us I guess,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,it is u have dissappointed me that past few days,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,romance zero is funny,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Id rather do the early runbut I am a morning runner,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,will be back later httpplurkcomprp3k7,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Aw Torn ace of hearts Hunchback,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,what fun are you speaking of,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,i lost all my friends im alone and sleepyi wanna go home,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,haha yes,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,I give in to easily,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,mannnn got an iphone im jealous httpbitlyNgnaR,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Is at a photoshoot,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Hes awesome Have you worked with him before Hes a good friend,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Chilliin,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,If you know such agent do let me know,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,I still smell of smoke kitchenfire,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,a celticslakers rematch sounds better dont you think lol,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,you can ride one you can catch one but its not summer til you pop open one,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,My sources say no,False
Born and raised in NYC and living in Texas for the past 10 years I still miss NY,I am sooo tired,True
