text1,text2,joins
Thats very funny Cute kids,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
Thats very funny Cute kids,i miss you bby wish you were going tomorrow to make me do good,True
Thats very funny Cute kids,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
Thats very funny Cute kids,SWEEEEET San Fran is awesome Love it there,False
Thats very funny Cute kids,Mounce yes and it lasts way past my bedtime,True
Thats very funny Cute kids,Hi how are you doing just joined twitter,True
Thats very funny Cute kids,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
Thats very funny Cute kids,eating ice cream and then getting ready for graduation,True
Thats very funny Cute kids,Happy Mothers day to all you Mums out there,False
Thats very funny Cute kids,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
Thats very funny Cute kids,hemp cloth is marvelous but unfortunately no,True
Thats very funny Cute kids,Gonna read a story bout adam lambert online then bed Nighty night,True
Thats very funny Cute kids,We saw that in none 3D the baddies the best,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,also bored at school its my third freelesson freistunde,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,hm Both of us I guess,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,it is u have dissappointed me that past few days,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,romance zero is funny,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Id rather do the early runbut I am a morning runner,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,will be back later httpplurkcomprp3k7,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Aw Torn ace of hearts Hunchback,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,what fun are you speaking of,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,i lost all my friends im alone and sleepyi wanna go home,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,haha yes,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,I give in to easily,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,mannnn got an iphone im jealous httpbitlyNgnaR,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Is at a photoshoot,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Hes awesome Have you worked with him before Hes a good friend,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Chilliin,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,If you know such agent do let me know,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,I still smell of smoke kitchenfire,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,a celticslakers rematch sounds better dont you think lol,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,you can ride one you can catch one but its not summer til you pop open one,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,My sources say no,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,I am sooo tired,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Hey you change your twitter account and you didnt even tell me,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,lucky kidi so wanna see loserville pity im in oz,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,fell asleep waiting for my ride,False
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Sick With a flu like thing,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Happy Star Wars day everyone and Enjoy the holiday UK,True
Ahhh I slept through the game Im gonna try my best to watch tomorrow though I hope we play Army,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
